% LegID, total_time, time, PosX, PosY, PosZ, VelX, VelY, VelZ, Q1, Q2, Q3, Delta_Q1, Delta_Q2, Delta_Q3
% Robot velocity: 20.000, Arc radius: 100, Leg fase: 3
2,3.870,0.290, -225.392, -252.923, -59.997, -50.635, 24.977, 0.000, -140.658, 24.850, -78.555, -0.134, -0.095, 0.198;
2,3.880,0.300, -225.898, -252.671, -59.997, -50.585, 25.078, 0.000, -140.792, 24.755, -78.355, -0.134, -0.095, 0.199;
2,3.890,0.310, -226.403, -252.419, -59.997, -50.534, 25.180, 0.000, -140.925, 24.660, -78.156, -0.134, -0.095, 0.200;
2,3.900,0.320, -226.907, -252.165, -59.997, -50.484, 25.281, 0.000, -141.059, 24.564, -77.956, -0.134, -0.096, 0.200;
2,3.910,0.330, -227.411, -251.910, -59.996, -50.433, 25.381, 0.000, -141.192, 24.468, -77.755, -0.133, -0.096, 0.201;
2,3.920,0.340, -227.915, -251.654, -59.996, -50.382, 25.482, 0.000, -141.326, 24.371, -77.553, -0.133, -0.097, 0.201;
2,3.930,0.350, -228.418, -251.398, -59.996, -50.331, 25.583, 0.000, -141.459, 24.274, -77.351, -0.133, -0.097, 0.202;
2,3.940,0.360, -228.920, -251.140, -59.996, -50.280, 25.684, 0.000, -141.591, 24.177, -77.148, -0.133, -0.097, 0.203;
2,3.950,0.370, -229.422, -250.881, -59.996, -50.228, 25.784, 0.000, -141.724, 24.079, -76.945, -0.133, -0.098, 0.203;
2,3.960,0.380, -229.924, -250.621, -59.996, -50.176, 25.884, 0.000, -141.857, 23.981, -76.741, -0.133, -0.098, 0.204;
2,3.970,0.390, -230.424, -250.361, -59.996, -50.124, 25.985, 0.000, -141.989, 23.882, -76.536, -0.132, -0.099, 0.205;
2,3.980,0.400, -230.925, -250.099, -59.996, -50.072, 26.085, 0.000, -142.121, 23.783, -76.331, -0.132, -0.099, 0.205;
2,3.990,0.410, -231.425, -249.836, -59.996, -50.020, 26.185, 0.000, -142.253, 23.684, -76.125, -0.132, -0.099, 0.206;
2,4.000,0.420, -231.924, -249.572, -59.995, -49.967, 26.285, 0.000, -142.385, 23.584, -75.919, -0.132, -0.100, 0.207;
2,4.010,0.430, -232.423, -249.307, -59.995, -49.914, 26.385, 0.000, -142.517, 23.484, -75.712, -0.132, -0.100, 0.207;
2,4.020,0.440, -232.921, -249.042, -59.995, -49.861, 26.485, 0.000, -142.649, 23.384, -75.504, -0.132, -0.101, 0.208;
2,4.030,0.450, -233.419, -248.775, -59.995, -49.808, 26.584, 0.000, -142.780, 23.283, -75.295, -0.131, -0.101, 0.208;
2,4.040,0.460, -233.916, -248.507, -59.995, -49.755, 26.684, 0.000, -142.911, 23.181, -75.086, -0.131, -0.101, 0.209;
2,4.050,0.470, -234.413, -248.238, -59.995, -49.701, 26.783, 0.000, -143.043, 23.080, -74.876, -0.131, -0.102, 0.210;
2,4.060,0.480, -234.909, -247.969, -59.995, -49.648, 26.883, 0.000, -143.174, 22.978, -74.666, -0.131, -0.102, 0.210;
2,4.070,0.490, -235.404, -247.698, -59.995, -49.594, 26.982, 0.000, -143.304, 22.875, -74.455, -0.131, -0.103, 0.211;
2,4.080,0.500, -235.900, -247.426, -59.995, -49.540, 27.081, 0.000, -143.435, 22.772, -74.243, -0.131, -0.103, 0.212;
2,4.090,0.510, -236.394, -247.153, -59.994, -49.485, 27.180, 0.000, -143.566, 22.669, -74.031, -0.131, -0.103, 0.212;
2,4.100,0.520, -236.888, -246.880, -59.994, -49.431, 27.279, 0.000, -143.696, 22.565, -73.817, -0.130, -0.104, 0.213;
2,4.110,0.530, -237.381, -246.605, -59.994, -49.376, 27.378, 0.000, -143.826, 22.461, -73.604, -0.130, -0.104, 0.214;
2,4.120,0.540, -237.874, -246.329, -59.994, -49.321, 27.476, 0.000, -143.956, 22.356, -73.389, -0.130, -0.105, 0.215;
2,4.130,0.550, -238.366, -246.052, -59.994, -49.266, 27.575, 0.000, -144.086, 22.251, -73.174, -0.130, -0.105, 0.215;
2,4.140,0.560, -238.858, -245.775, -59.994, -49.210, 27.673, 0.000, -144.216, 22.146, -72.958, -0.130, -0.105, 0.216;
2,4.150,0.570, -239.349, -245.496, -59.994, -49.155, 27.772, 0.000, -144.346, 22.040, -72.741, -0.130, -0.106, 0.217;
2,4.160,0.580, -239.840, -245.217, -59.994, -49.099, 27.870, 0.000, -144.475, 21.933, -72.524, -0.129, -0.106, 0.217;
2,4.170,0.590, -240.330, -244.936, -59.993, -49.043, 27.968, 0.000, -144.604, 21.826, -72.306, -0.129, -0.107, 0.218;
2,4.180,0.600, -239.820, -245.202, -57.646, 48.987, -28.066, 235.619, -144.475, 23.227, -73.373, 0.129, 1.400, -1.067;
2,4.190,0.610, -239.310, -245.466, -55.306, 49.040, -27.964, 235.297, -144.346, 24.610, -74.399, 0.129, 1.383, -1.026;
2,4.200,0.620, -238.800, -245.731, -52.978, 49.093, -27.862, 234.329, -144.216, 25.973, -75.382, 0.129, 1.363, -0.983;
2,4.210,0.630, -238.290, -245.994, -50.670, 49.146, -27.760, 232.719, -144.087, 27.314, -76.321, 0.130, 1.340, -0.940;
2,4.220,0.640, -237.780, -246.257, -48.387, 49.199, -27.658, 230.471, -143.957, 28.628, -77.217, 0.130, 1.315, -0.896;
2,4.230,0.650, -237.271, -246.520, -46.136, 49.251, -27.556, 227.591, -143.827, 29.915, -78.070, 0.130, 1.287, -0.853;
2,4.240,0.660, -236.761, -246.782, -43.923, 49.304, -27.454, 224.087, -143.697, 31.171, -78.879, 0.130, 1.256, -0.809;
2,4.250,0.670, -236.252, -247.043, -41.753, 49.356, -27.352, 219.970, -143.567, 32.393, -79.646, 0.130, 1.222, -0.767;
2,4.260,0.680, -235.744, -247.304, -39.634, 49.409, -27.250, 215.249, -143.436, 33.579, -80.371, 0.130, 1.187, -0.725;
2,4.270,0.690, -235.236, -247.565, -37.570, 49.461, -27.149, 209.938, -143.306, 34.728, -81.054, 0.131, 1.149, -0.683;
2,4.280,0.700, -234.728, -247.825, -35.568, 49.513, -27.047, 204.052, -143.175, 35.837, -81.697, 0.131, 1.109, -0.643;
2,4.290,0.710, -234.220, -248.085, -33.632, 49.565, -26.946, 197.607, -143.044, 36.904, -82.302, 0.131, 1.067, -0.605;
2,4.300,0.720, -233.713, -248.345, -31.768, 49.617, -26.844, 190.620, -142.913, 37.928, -82.870, 0.131, 1.024, -0.568;
2,4.310,0.730, -233.207, -248.604, -29.982, 49.669, -26.743, 183.111, -142.782, 38.906, -83.402, 0.131, 0.978, -0.532;
2,4.320,0.740, -232.701, -248.863, -28.278, 49.721, -26.641, 175.099, -142.651, 39.838, -83.900, 0.131, 0.932, -0.498;
2,4.330,0.750, -232.195, -249.121, -26.660, 49.773, -26.540, 166.608, -142.519, 40.722, -84.367, 0.131, 0.884, -0.466;
2,4.340,0.760, -231.690, -249.380, -25.134, 49.824, -26.439, 157.660, -142.388, 41.557, -84.803, 0.132, 0.835, -0.437;
2,4.350,0.770, -231.185, -249.637, -23.704, 49.876, -26.338, 148.280, -142.256, 42.342, -85.212, 0.132, 0.785, -0.408;
2,4.360,0.780, -230.680, -249.895, -22.372, 49.927, -26.237, 138.494, -142.124, 43.077, -85.594, 0.132, 0.735, -0.382;
2,4.370,0.790, -230.175, -250.152, -21.144, 49.979, -26.136, 128.328, -141.992, 43.760, -85.953, 0.132, 0.683, -0.358;
2,4.380,0.800, -229.671, -250.408, -20.023, 50.030, -26.035, 117.810, -141.860, 44.391, -86.289, 0.132, 0.631, -0.336;
2,4.390,0.810, -229.167, -250.665, -19.011, 50.082, -25.934, 106.969, -141.727, 44.969, -86.604, 0.132, 0.578, -0.316;
2,4.400,0.820, -228.663, -250.920, -18.111, 50.133, -25.833, 95.835, -141.595, 45.495, -86.901, 0.133, 0.525, -0.297;
2,4.410,0.830, -228.159, -251.175, -17.326, 50.184, -25.733, 84.438, -141.462, 45.967, -87.181, 0.133, 0.472, -0.280;
2,4.420,0.840, -227.655, -251.429, -16.658, 50.235, -25.632, 72.810, -141.329, 46.385, -87.445, 0.133, 0.418, -0.264;
2,4.430,0.850, -227.151, -251.683, -16.109, 50.286, -25.531, 60.983, -141.196, 46.750, -87.694, 0.133, 0.364, -0.250;
2,4.440,0.860, -226.647, -251.936, -15.681, 50.337, -25.430, 48.988, -141.063, 47.060, -87.930, 0.133, 0.310, -0.236;
2,4.450,0.870, -226.142, -252.188, -15.374, 50.387, -25.329, 36.859, -140.929, 47.316, -88.154, 0.133, 0.256, -0.224;
2,4.460,0.880, -225.638, -252.439, -15.190, 50.438, -25.228, 24.629, -140.796, 47.517, -88.366, 0.134, 0.201, -0.212;
2,4.470,0.890, -225.132, -252.690, -15.128, 50.488, -25.128, 12.331, -140.662, 47.664, -88.567, 0.134, 0.147, -0.201;
2,4.480,0.900, -224.627, -252.939, -15.190, 50.538, -25.026, -0.000, -140.528, 47.756, -88.756, 0.134, 0.092, -0.189;
2,4.490,0.910, -224.121, -253.187, -15.374, 50.588, -24.925, -12.331, -140.394, 47.792, -88.934, 0.134, 0.037, -0.178;
2,4.500,0.920, -223.614, -253.434, -15.681, 50.637, -24.824, -24.629, -140.260, 47.773, -89.101, 0.134, -0.019, -0.167;
2,4.510,0.930, -223.106, -253.680, -16.110, 50.687, -24.723, -36.859, -140.126, 47.699, -89.256, 0.134, -0.074, -0.155;
2,4.520,0.940, -222.598, -253.925, -16.659, 50.736, -24.621, -48.988, -139.991, 47.569, -89.398, 0.135, -0.130, -0.142;
2,4.530,0.950, -222.089, -254.168, -17.328, 50.785, -24.520, -60.983, -139.857, 47.383, -89.526, 0.135, -0.186, -0.129;
2,4.540,0.960, -221.578, -254.410, -18.113, 50.834, -24.418, -72.810, -139.722, 47.142, -89.640, 0.135, -0.242, -0.114;
2,4.550,0.970, -221.067, -254.651, -19.014, 50.882, -24.316, -84.438, -139.587, 46.844, -89.738, 0.135, -0.298, -0.098;
2,4.560,0.980, -220.555, -254.890, -20.027, 50.930, -24.213, -95.835, -139.452, 46.491, -89.819, 0.135, -0.353, -0.081;
2,4.570,0.990, -220.042, -255.127, -21.150, 50.978, -24.111, -106.969, -139.316, 46.082, -89.881, 0.135, -0.409, -0.062;
2,4.580,1.000, -219.528, -255.363, -22.379, 51.025, -24.008, -117.810, -139.181, 45.617, -89.922, 0.135, -0.465, -0.041;
2,4.590,1.010, -219.012, -255.597, -23.713, 51.073, -23.906, -128.328, -139.045, 45.096, -89.940, 0.136, -0.520, -0.019;
2,4.600,1.020, -218.495, -255.830, -25.146, 51.119, -23.802, -138.494, -138.909, 44.521, -89.935, 0.136, -0.575, 0.005;
2,4.610,1.030, -217.978, -256.061, -26.675, 51.166, -23.699, -148.280, -138.773, 43.892, -89.903, 0.136, -0.629, 0.031;
2,4.620,1.040, -217.458, -256.290, -28.295, 51.212, -23.596, -157.660, -138.637, 43.209, -89.844, 0.136, -0.683, 0.059;
2,4.630,1.050, -216.938, -256.517, -30.004, 51.258, -23.492, -166.608, -138.501, 42.473, -89.755, 0.136, -0.736, 0.089;
2,4.640,1.060, -216.417, -256.743, -31.795, 51.303, -23.388, -175.099, -138.364, 41.686, -89.635, 0.136, -0.787, 0.120;
2,4.650,1.070, -215.894, -256.966, -33.663, 51.349, -23.283, -183.111, -138.228, 40.849, -89.481, 0.137, -0.837, 0.153;
2,4.660,1.080, -215.370, -257.188, -35.605, 51.393, -23.179, -190.620, -138.091, 39.964, -89.294, 0.137, -0.885, 0.188;
2,4.670,1.090, -214.844, -257.409, -37.614, 51.438, -23.074, -197.607, -137.954, 39.032, -89.070, 0.137, -0.932, 0.223;
2,4.680,1.100, -214.318, -257.627, -39.685, 51.482, -22.969, -204.052, -137.817, 38.055, -88.810, 0.137, -0.977, 0.260;
2,4.690,1.110, -213.791, -257.844, -41.812, 51.525, -22.864, -209.938, -137.679, 37.036, -88.512, 0.137, -1.019, 0.298;
2,4.700,1.120, -213.262, -258.059, -43.990, 51.569, -22.758, -215.249, -137.542, 35.977, -88.175, 0.138, -1.059, 0.337;
2,4.710,1.130, -212.732, -258.272, -46.212, 51.612, -22.652, -219.970, -137.404, 34.882, -87.800, 0.138, -1.096, 0.375;
2,4.720,1.140, -212.202, -258.484, -48.473, 51.654, -22.546, -224.087, -137.266, 33.752, -87.386, 0.138, -1.130, 0.414;
2,4.730,1.150, -211.670, -258.694, -50.766, 51.697, -22.440, -227.591, -137.128, 32.591, -86.933, 0.138, -1.161, 0.453;
2,4.740,1.160, -211.138, -258.902, -53.085, 51.739, -22.334, -230.471, -136.990, 31.403, -86.442, 0.138, -1.188, 0.491;
2,4.750,1.170, -210.604, -259.109, -55.424, 51.780, -22.228, -232.719, -136.851, 30.191, -85.913, 0.138, -1.212, 0.529;
2,4.760,1.180, -210.070, -259.315, -57.775, 51.822, -22.121, -234.329, -136.713, 28.959, -85.348, 0.139, -1.232, 0.565;
% Robot velocity: 20.000, Arc radius: 100, Leg fase: 4
2,4.770,0.000, -210.520, -259.779, -60.000, -52.000, 22.000, 0.000, -136.705, 27.453, -84.077, -0.139, -0.085, 0.182;
2,4.780,0.010, -211.039, -259.557, -60.000, -51.956, 22.104, 0.000, -136.844, 27.368, -83.894, -0.139, -0.085, 0.183;
2,4.790,0.020, -211.558, -259.334, -60.000, -51.911, 22.208, 0.000, -136.982, 27.283, -83.711, -0.139, -0.085, 0.183;
2,4.800,0.030, -212.076, -259.110, -60.000, -51.867, 22.312, 0.000, -137.120, 27.197, -83.527, -0.138, -0.086, 0.184;
2,4.810,0.040, -212.594, -258.885, -59.999, -51.822, 22.415, 0.000, -137.259, 27.111, -83.343, -0.138, -0.086, 0.184;
2,4.820,0.050, -213.112, -258.659, -59.999, -51.777, 22.519, 0.000, -137.397, 27.025, -83.158, -0.138, -0.086, 0.185;
2,4.830,0.060, -213.629, -258.432, -59.999, -51.732, 22.622, 0.000, -137.534, 26.938, -82.973, -0.138, -0.087, 0.185;
2,4.840,0.070, -214.146, -258.203, -59.999, -51.686, 22.726, 0.000, -137.672, 26.851, -82.787, -0.138, -0.087, 0.186;
2,4.850,0.080, -214.662, -257.974, -59.999, -51.641, 22.829, 0.000, -137.810, 26.764, -82.600, -0.137, -0.087, 0.186;
2,4.860,0.090, -215.178, -257.744, -59.999, -51.595, 22.932, 0.000, -137.947, 26.676, -82.413, -0.137, -0.088, 0.187;
2,4.870,0.100, -215.693, -257.513, -59.999, -51.549, 23.036, 0.000, -138.084, 26.588, -82.226, -0.137, -0.088, 0.188;
2,4.880,0.110, -216.208, -257.280, -59.999, -51.503, 23.139, 0.000, -138.221, 26.500, -82.038, -0.137, -0.088, 0.188;
2,4.890,0.120, -216.722, -257.047, -59.999, -51.456, 23.242, 0.000, -138.358, 26.411, -81.849, -0.137, -0.089, 0.189;
2,4.900,0.130, -217.236, -256.812, -59.999, -51.409, 23.344, 0.000, -138.494, 26.322, -81.660, -0.137, -0.089, 0.189;
2,4.910,0.140, -217.749, -256.577, -59.998, -51.362, 23.447, 0.000, -138.631, 26.233, -81.470, -0.136, -0.089, 0.190;
2,4.920,0.150, -218.262, -256.341, -59.998, -51.315, 23.550, 0.000, -138.767, 26.143, -81.280, -0.136, -0.090, 0.190;
2,4.930,0.160, -218.775, -256.103, -59.998, -51.268, 23.652, 0.000, -138.903, 26.053, -81.089, -0.136, -0.090, 0.191;
2,4.940,0.170, -219.287, -255.865, -59.998, -51.221, 23.755, 0.000, -139.039, 25.963, -80.897, -0.136, -0.090, 0.191;
2,4.950,0.180, -219.798, -255.625, -59.998, -51.173, 23.857, 0.000, -139.175, 25.872, -80.705, -0.136, -0.091, 0.192;
2,4.960,0.190, -220.309, -255.385, -59.998, -51.125, 23.960, 0.000, -139.311, 25.781, -80.512, -0.136, -0.091, 0.193;
2,4.970,0.200, -220.820, -255.143, -59.998, -51.077, 24.062, 0.000, -139.446, 25.690, -80.319, -0.135, -0.091, 0.193;
2,4.980,0.210, -221.330, -254.900, -59.998, -51.029, 24.164, 0.000, -139.581, 25.598, -80.126, -0.135, -0.092, 0.194;
2,4.990,0.220, -221.839, -254.657, -59.998, -50.980, 24.266, 0.000, -139.717, 25.506, -79.931, -0.135, -0.092, 0.194;
2,5.000,0.230, -222.348, -254.412, -59.998, -50.931, 24.368, 0.000, -139.852, 25.413, -79.736, -0.135, -0.093, 0.195;
